airport_2,,inbound_ap,Year,quarter,inbound_passengers,nsmiles,fare,large_ms,fare_lg,lf_ms,fare_low,cluster
AZA,37,AZA,2018,2,508,1239.0629921259842,97.8990748031496,1.0,97.8990748031496,1.0,97.8990748031496,0
AZA,38,AZA,2018,3,384,1203.4375,97.99351562499999,1.0,97.99351562499999,1.0,97.99351562499999,0
AZA,39,AZA,2018,4,686,1212.0641399416909,115.59677842565597,1.0,115.59677842565597,1.0,115.59677842565597,0
AZA,40,AZA,2019,1,2139,1179.7938288920056,111.56564282374941,1.0,111.56564282374941,1.0,111.56564282374941,0
AZA,41,AZA,2019,2,726,1223.5,96.1568044077135,1.0,96.1568044077135,1.0,96.1568044077135,0
AZA,42,AZA,2019,3,379,1271.6596306068602,101.21213720316624,1.0,101.21213720316624,1.0,101.21213720316624,0
AZA,43,AZA,2019,4,905,1263.0243093922652,109.55667403314916,1.0,109.55667403314916,1.0,109.55667403314916,0
AZA,52,AZA,2022,1,1862,1203.4586466165413,127.42693877551021,0.9778176154672396,127.98629430719656,0.9212156820622985,125.43991407089152,0
AZA,53,AZA,2022,2,1023,1203.058651026393,134.1566568914956,0.9761724340175953,135.39131964809386,0.971041642228739,132.65648093841645,0
AZA,54,AZA,2022,3,967,1237.4426059979317,116.34705274043434,1.0,116.34705274043434,1.0,116.34705274043434,0
AZA,55,AZA,2022,4,1370,1224.3547445255474,130.36849635036495,0.9321413138686131,132.3377226277372,0.9101944525547445,127.76388321167884,0
AZA,56,AZA,2023,1,2216,1205.292870036101,148.9869449458484,0.9637812274368232,150.31837093862816,0.911670036101083,145.7412048736462,0
AZA,57,AZA,2023,2,1116,1204.75,131.79342293906808,0.9725479390681003,129.1919982078853,0.9725479390681003,129.1919982078853,0
AZA,58,AZA,2023,3,915,1243.024043715847,108.22606557377048,1.0,108.22606557377048,1.0,108.22606557377048,0
AZA,59,AZA,2023,4,1312,1235.1158536585365,121.40814786585365,0.9414725609756097,122.92607469512194,0.8938932926829268,118.65217225609756,0
BDL,66,BDL,1996,1,2240,927.99375,231.08683035714284,0.58878125,238.78065624999996,0.26245982142857144,180.0780267857143,0
BDL,67,BDL,1996,2,2611,911.8310991957104,229.2365875143623,0.615005744925316,239.29630026809647,0.2192454998085025,192.03012638835696,0
BDL,68,BDL,1996,3,1333,849.7636909227307,273.7493623405851,0.6339234808702175,275.16186796699174,0.2477644411102776,255.95441110277568,0
BDL,69,BDL,1996,4,1618,898.261433868974,252.28455500618048,0.6099134734239802,252.37840543881336,0.36789245982694685,215.06735475896167,0
BDL,70,BDL,1997,1,1439,925.8596247394023,256.370319666435,0.6344405837387075,261.4131758165393,0.48623349548297423,229.26510076441977,0
BDL,71,BDL,1997,2,2607,930.4794783275796,259.35074415036445,0.6837744533947065,264.3817683160721,0.3575911008822401,218.3270847717683,0
BDL,72,BDL,1997,3,1432,834.9783519553073,268.553687150838,0.6689944134078212,258.2434986033519,0.40605446927374306,241.97586592178772,0
BDL,73,BDL,1997,4,1430,847.0825174825175,281.2632237762238,0.6465034965034965,279.21827972027967,0.23623776223776227,223.8125314685315,0
BDL,74,BDL,1998,1,1062,851.5357815442561,338.50304143126175,0.6509039548022599,334.45863465160073,0.23292843691148776,258.01129943502826,0
BDL,75,BDL,1998,2,1375,856.4661818181818,303.3008727272727,0.6449018181818182,304.3570690909091,0.23093090909090908,240.48752,0
BDL,76,BDL,1998,3,2945,924.99558573854,225.4755348047538,0.6899354838709678,228.3149269949067,0.24282512733446515,183.595857385399,0
BDL,77,BDL,1998,4,3182,936.9745443117536,209.48212759270902,0.6818164676304211,214.7037303582652,0.19019798868636079,178.4632086737901,0
BDL,78,BDL,1999,1,2469,965.5921425678413,236.7373795058728,0.6469177804779264,245.7342891859052,0.20740380720939652,203.78251923855814,0
BDL,79,BDL,1999,2,1455,901.6893470790378,286.7800206185567,0.6477182130584193,290.49270790378006,0.22537457044673545,235.72462542955324,0
BDL,80,BDL,1999,3,3049,946.6730075434568,212.3247687766481,0.6845424729419483,218.30786815349296,0.17582814037389308,171.06378484749098,0
BDL,81,BDL,1999,4,1918,867.7898852971846,191.77257038581857,0.631934306569343,198.0913503649635,0.3066579770594369,160.63270594369135,0
BDL,82,BDL,2000,1,1512,856.1851851851852,220.69784391534392,0.5996891534391534,230.57575396825396,0.28631613756613755,180.64105820105823,0
BDL,83,BDL,2000,2,2171,837.196222938738,205.29124366651314,0.6040948871487792,212.17633809304465,0.3677199447259327,160.44877475817597,0
BDL,84,BDL,2000,3,2121,831.2781706742103,205.6067421027817,0.6274493163602074,219.714639321075,0.3554549740688354,154.2974964639321,0
BDL,85,BDL,2000,4,1741,889.6352670878805,197.34761056863871,0.5913268236645606,209.4744284893739,0.40426191843767945,164.00815048822517,0
BDL,86,BDL,2001,1,1206,901.7031509121061,233.88413764510776,0.5972553897180762,239.57635986733004,0.405804311774461,180.9660945273632,0
BDL,87,BDL,2001,2,1658,873.4945717732207,201.50373944511458,0.6305186972255731,204.44367913148372,0.4430880579010857,180.92248492159226,0
BDL,88,BDL,2001,3,1520,866.7052631578947,179.96399342105263,0.6073815789473684,183.1985,0.44203289473684215,170.68375,0
BDL,89,BDL,2001,4,1378,882.3642960812772,174.01362119013064,0.6163933236574745,176.6108998548621,0.2904644412191582,131.6761320754717,0
BDL,90,BDL,2002,1,1213,852.7131079967024,214.68245671887883,0.6336026380873867,230.24082440230833,0.34342951360263807,146.93282769991757,0
BDL,91,BDL,2002,2,1493,901.1486939048895,190.3223777628935,0.5853583389149364,206.89426657736104,0.4244474212993972,141.4705961152043,0
BDL,92,BDL,2002,3,1477,876.2051455653351,181.14675693974272,0.6144143534190929,191.05305348679755,0.2781381178063642,142.35270142180096,0
BDL,93,BDL,2002,4,1680,847.1565476190476,189.95268452380952,0.5970178571428572,201.92063095238098,0.36273809523809525,155.40227976190477,0
BDL,94,BDL,2003,1,1027,889.5043816942551,216.83606621226875,0.5896007789678677,234.64434274586176,0.2809250243427459,174.28554040895816,0
BDL,95,BDL,2003,2,1443,869.1566181566182,194.22167706167707,0.639036729036729,202.17252945252946,0.403929313929314,156.8734580734581,0
BDL,96,BDL,2003,3,1426,860.1669004207573,193.09274894810665,0.6697124824684431,202.5937447405329,0.41976157082748944,149.950175315568,0
BDL,97,BDL,2003,4,1541,866.5898767034394,180.8783711875406,0.6452433484750163,188.55745619727452,0.37120051914341334,144.42,0
BDL,98,BDL,2004,1,1112,884.568345323741,207.08200539568347,0.6394604316546763,215.53325539568345,0.462751798561151,156.2449550359712,0
BDL,99,BDL,2004,2,1749,830.5363064608348,198.60190966266438,0.6452773013150371,207.02214408233274,0.37406518010291595,151.4031618067467,0
BDL,100,BDL,2004,3,1502,875.404793608522,188.23257656458054,0.5914380825565911,202.27752996005324,0.4465312916111851,169.7368774966711,0
BDL,101,BDL,2004,4,1508,874.4376657824934,187.36613395225464,0.6207824933687003,199.4906697612732,0.40486737400530504,176.88027851458887,0
BDL,102,BDL,2005,1,1133,897.577228596646,179.08388349514567,0.6755163283318623,184.8008561341571,0.20503089143865844,139.28327449249778,0
BDL,103,BDL,2005,2,1599,881.4940587867417,176.82865540963098,0.6843652282676672,182.8479799874922,0.3695934959349594,139.66056910569105,0
BDL,104,BDL,2005,3,1714,871.5484247374562,172.0014585764294,0.6824795799299883,177.8830046674446,0.4109218203033838,145.3370128354726,0
BDL,105,BDL,2005,4,1609,889.816656308266,185.25962709757613,0.6850714729645743,193.15840894965817,0.3797886886264762,154.52868862647608,0
BDL,106,BDL,2006,1,1081,969.4791859389454,196.58828862164663,0.6799259944495837,209.72618871415358,0.37694727104532844,157.19015726179464,0
BDL,107,BDL,2006,2,1681,892.4991076740035,203.7460440214158,0.686192742415229,214.1924509220702,0.3560499702558001,169.8675490779298,0
BDL,108,BDL,2006,3,1584,878.6212121212121,198.4188383838384,0.705770202020202,208.14575757575759,0.36840909090909096,169.38838383838385,0
BDL,109,BDL,2006,4,1631,902.6860821581852,188.1558369098712,0.763973022685469,189.29034334763944,0.37469037400367877,158.95548129981606,0
BDL,110,BDL,2007,1,1080,976.0222222222222,184.53852777777777,0.7875092592592593,186.66844444444445,0.48606481481481484,154.4899814814815,0
BDL,111,BDL,2007,2,1406,970.4139402560455,203.05014224751068,0.7905761024182079,204.98267425320054,0.6432076813655762,185.1458321479374,0
BDL,112,BDL,2007,3,1473,972.1649694501018,195.92009504412763,0.7797827562797012,198.1797012898846,0.6367752885268161,183.0157094365241,0
BDL,113,BDL,2007,4,1453,976.1892635925672,197.0468960770819,0.7770130763936682,199.64306951135583,0.42534067446662077,181.32036476256022,0
BDL,114,BDL,2008,1,1052,992.9315589353612,213.76071292775663,0.7538783269961977,220.98271863117873,0.19711977186311788,182.11678707224337,0
BDL,115,BDL,2008,2,1364,961.0527859237536,231.36916422287393,0.7844574780058651,236.36982404692083,0.6749266862170087,206.58252932551315,0
BDL,116,BDL,2008,3,1266,945.4897314375987,239.38157977883097,0.7706319115323854,254.06315165876774,0.7127172195892576,213.32684834123222,0
BDL,117,BDL,2008,4,1345,950.7799256505576,188.9878661710037,0.8060520446096653,191.2973680297398,0.4717546468401488,165.65675092936803,0
BDL,118,BDL,2009,1,1054,970.9924098671727,156.55933586337758,0.8106072106261859,154.36024667931687,0.6263377609108159,147.65115749525617,0
BDL,119,BDL,2009,2,1325,973.5630188679245,179.12335094339622,0.7976075471698114,178.22429433962262,0.6305584905660376,172.36410566037733,0
BDL,120,BDL,2009,3,1222,985.1211129296236,205.51698036006547,0.7788379705400982,209.04279050736497,0.6246153846153846,195.05423076923077,0
BDL,121,BDL,2009,4,1136,988.3098591549295,211.24792253521125,0.7937235915492957,213.075801056338,0.3442693661971831,203.24659330985915,0
BDL,122,BDL,2010,1,848,1015.8490566037735,226.89337264150944,0.7642216981132075,229.7738679245283,0.5852122641509434,204.52051886792455,0
BDL,123,BDL,2010,2,1170,978.2273504273504,230.73288888888888,0.7472478632478633,231.110717948718,0.5824957264957265,227.9615213675214,0
BDL,124,BDL,2010,3,1240,981.0774193548388,227.3453629032258,0.6949516129032258,234.69852419354842,0.40826612903225806,207.5375241935484,0
BDL,125,BDL,2010,4,1179,1000.0788804071246,224.49784563189147,0.7251399491094147,228.26,0.40483460559796436,209.02334181509755,0
BDL,126,BDL,2011,1,850,1041.2023529411765,250.95014117647062,0.6894588235294117,256.3258,0.36698823529411767,232.24438823529408,0
BDL,127,BDL,2011,2,1118,991.0,260.9273613595707,0.6787477638640429,264.3099373881932,0.5511538461538462,245.30127906976745,0
BDL,128,BDL,2011,3,1112,987.1726618705036,261.3139658273381,0.6871852517985612,264.5197122302159,0.5363669064748201,248.0874820143885,0
BDL,129,BDL,2011,4,1104,999.2463768115942,252.8829257246377,0.6765670289855074,254.30441123188407,0.49539855072463773,244.08221014492756,0
BDL,130,BDL,2012,1,834,1025.5323741007194,277.861690647482,0.6916906474820144,284.7213669064748,0.37007194244604313,267.10629496402873,0
BDL,131,BDL,2012,2,1034,1007.8974854932302,291.5109477756286,0.6845067698259187,295.63098646034814,0.28140232108317215,286.5401160541586,0
BDL,132,BDL,2012,3,1054,993.8387096774194,271.35942125237193,0.693662239089184,275.92100569259964,0.3361100569259962,255.94783681214423,0
BDL,133,BDL,2012,4,1067,1009.3242736644798,272.798847235239,0.6948078725398313,280.52043111527644,0.3402436738519213,234.7811152764761,0
BDL,134,BDL,2013,1,824,1036.8252427184466,277.8418203883495,0.6643203883495146,287.25150485436893,0.29527912621359226,229.88974514563105,0
BDL,135,BDL,2013,2,1043,988.1466922339406,281.3755704697986,0.6792521572387344,281.50769894535,0.4876126558005752,278.4949089165868,0
BDL,136,BDL,2013,3,991,988.4974772956609,288.93977800201816,0.6527850655903129,297.1875882946519,0.33097880928355194,264.46275479313823,0
BDL,137,BDL,2013,4,1047,1007.7335243553009,263.63104106972304,0.7033333333333334,265.3651575931232,0.3287679083094556,244.80126074498568,0
BDL,138,BDL,2014,1,818,1015.9779951100245,279.3560880195599,0.6344865525672372,289.4828361858191,0.3930195599022005,269.2563202933985,0
BDL,139,BDL,2014,2,1159,984.8291630716135,288.2164538395168,0.6191285591026746,296.20528041415014,0.29190681622088,270.8897066436583,0
BDL,140,BDL,2014,3,1118,966.3846153846154,282.26124329159217,0.6301610017889088,292.5522719141324,0.2544901610017889,266.36589445438284,0
BDL,141,BDL,2014,4,1102,975.9147005444646,269.3701814882033,0.6489292196007259,276.72551724137935,0.4207168784029038,253.01675136116154,0
BDL,142,BDL,2015,1,769,1002.1937581274383,289.1807412223667,0.6055136540962288,293.78482444733424,0.33079323797139143,270.5103771131339,0
BDL,143,BDL,2015,2,1102,964.0526315789474,284.5890653357532,0.6225499092558985,290.4946823956443,0.531950998185118,264.4602722323049,0
BDL,144,BDL,2015,3,1104,973.695652173913,270.1134420289855,0.691340579710145,267.04891304347825,0.5200905797101449,253.4035144927536,0
BDL,145,BDL,2015,4,1101,989.8374205267938,256.7779382379655,0.6851226158038146,255.6628973660309,0.4994732061762034,243.79194368755677,0
BDL,146,BDL,2016,1,730,1001.6520547945205,287.14027397260276,0.7122226027397262,287.94731506849314,0.5083409589041096,275.4233150684932,0
BDL,147,BDL,2016,2,1068,973.6816479400749,283.7444943820225,0.7025393258426965,282.5510393258427,0.5413127340823971,278.12573033707866,0
BDL,148,BDL,2016,3,1024,977.171875,274.875234375,0.70512587890625,278.619384765625,0.48025654296875,267.05528320312504,0
BDL,149,BDL,2016,4,1069,985.731524789523,263.4980916744621,0.7040673526660429,264.42621141253505,0.6916755846585594,260.4150608044901,0
BDL,150,BDL,2017,1,754,1026.628647214854,289.895198938992,0.7194600795755968,291.30265251989397,0.38779323607427063,276.4464190981432,0
BDL,151,BDL,2017,2,1059,990.894239848914,289.07798866855524,0.7392073654390935,289.7492634560906,0.5378600566572238,264.79689329556186,0
BDL,152,BDL,2017,3,1020,992.0980392156863,279.4432843137255,0.7282572549019608,279.56301960784316,0.43732656862745095,269.82805882352943,0
BDL,153,BDL,2017,4,1095,991.5990867579909,272.5432237442922,0.7263259360730594,271.34851141552514,0.5106696803652967,255.03537899543377,0
BDL,154,BDL,2018,1,744,1028.978494623656,297.22834677419354,0.6813706989247311,293.2197446236559,0.42796505376344085,265.8159543010753,0
BDL,155,BDL,2018,2,1075,992.92,293.6959441860465,0.6925972093023255,298.27198139534886,0.45076818604651164,255.9471441860465,0
BDL,156,BDL,2018,3,1093,982.5388838060384,282.64565416285456,0.6643979871912169,295.6893229643184,0.4847650503202196,240.43466605672458,0
BDL,157,BDL,2018,4,1067,987.4011246485474,285.5744798500469,0.7038698219306466,284.2615838800375,0.497162511715089,229.32896907216497,0
BDL,158,BDL,2019,1,739,1052.9864682002706,315.4703788903924,0.6832250338294993,317.08867388362654,0.40327510148849793,225.23622462787552,0
BDL,159,BDL,2019,2,1078,990.4211502782931,304.8450927643785,0.681574211502783,310.9088497217069,0.4539211502782931,303.73737476808907,0
BDL,160,BDL,2019,3,1060,991.9962264150944,296.2561132075472,0.6836580188679245,305.3688396226415,0.4785604716981132,285.40938679245284,0
BDL,161,BDL,2019,4,1039,1010.1260827718961,290.29790182868146,0.7104040423484119,292.2787680461983,0.4156720885466795,232.52431183830606,0
BDL,170,BDL,2022,1,509,1034.4106090373282,226.5616699410609,0.728423772102161,222.32821218074656,0.4451149312377211,175.82864440078586,0
BDL,171,BDL,2022,2,978,991.2290388548057,260.62005112474435,0.7267260736196319,256.46606339468303,0.5295956032719836,251.09003067484664,0
BDL,172,BDL,2022,3,1081,967.5698427382054,234.58760407030528,0.7247382053654025,230.57804810360776,0.5573743755781684,215.4331544865865,0
BDL,173,BDL,2022,4,1028,989.1322957198444,249.95375486381323,0.7365977626459144,249.98173151750973,0.5604989299610895,247.27017509727625,0
BDL,174,BDL,2023,1,686,1023.6997084548105,264.5989795918367,0.7345224489795917,264.4976967930029,0.5104720116618076,191.79250728862974,0
BDL,175,BDL,2023,2,995,1007.7236180904523,298.9749045226131,0.665059296482412,308.6793969849246,0.6250875376884422,293.8914472361809,0
BDL,176,BDL,2023,3,1026,1014.3450292397661,282.8410233918129,0.7466979532163742,280.72781676413257,0.4986979532163743,213.6818908382066,0
BDL,177,BDL,2023,4,938,1012.5778251599147,309.18321961620467,0.7398050106609808,308.92157782515994,0.5216020255863539,236.55036247334755,0
BFI,179,BFI,1996,3,0,978.0,108.0,1.0,108.0,1.0,108.0,0
BNA,185,BNA,1996,1,3927,709.9062897886428,145.98284695696458,0.7374611662846957,150.8256633562516,0.46242424242424246,109.09313470842882,0
BNA,186,BNA,1996,2,4982,734.7402649538338,135.97149136892816,0.7232798073063025,136.62529506222398,0.5218827780008028,107.62993777599357,0
BNA,187,BNA,1996,3,4874,760.4897414854329,135.3533011899877,0.7206114074681986,137.80332786212554,0.5642429216249487,116.43314115716042,0
BNA,188,BNA,1996,4,4463,766.2372843378893,133.09667712301143,0.7384741205467175,132.75833295989247,0.4964978713869595,113.80384046605423,0
BNA,189,BNA,1997,1,4077,731.0963944076527,139.1147117978906,0.7248319843021831,139.8699632082414,0.4997767966642139,116.35908265881777,0
BNA,190,BNA,1997,2,5605,738.564495985727,127.98623550401425,0.6880624442462087,132.04013737734167,0.5406190900981267,111.74736485281001,0
BNA,191,BNA,1997,3,5593,727.0057214375112,123.80713391739674,0.7024477024852495,123.02865009833721,0.5972107992133024,111.06096728052923,0
BNA,192,BNA,1997,4,5432,712.901325478645,124.49455449189983,0.7244274668630338,124.07254970544919,0.5779344624447718,113.55212260677467,0
BNA,193,BNA,1998,1,4424,732.7976943942134,134.3956849005425,0.7127102169981916,131.9710013562387,0.548379294755877,122.91583860759492,0
BNA,194,BNA,1998,2,5413,773.1993349344172,130.88340846111214,0.7002586366155551,127.8103602438574,0.5224570478477738,119.29380195824868,0
BNA,195,BNA,1998,3,5226,762.4270952927669,133.2265135859166,0.6908649062380406,130.74116724071948,0.5641370072713356,125.38266743207043,0
BNA,196,BNA,1998,4,5184,757.2619598765432,134.29222993827162,0.7063927469135802,132.4596797839506,0.46610339506172843,126.64314814814814,0
BNA,197,BNA,1999,1,4861,751.2207364739766,138.47651717753547,0.7103024069121581,136.1053630940136,0.5823575396009051,129.26000411437977,0
BNA,198,BNA,1999,2,5499,773.5315511911257,138.86178396072012,0.7007837788688853,137.62488634297145,0.5013166030187306,128.3720767412257,0
BNA,199,BNA,1999,3,5326,766.2303792714984,136.40986105895604,0.7067292527224934,135.93133496057078,0.5347502816372512,126.75886406308673,0
BNA,200,BNA,1999,4,5052,778.7717735550277,133.46962193190816,0.7053701504354712,133.99036025336503,0.5293547110055424,125.26859263657956,0
BNA,201,BNA,2000,1,4506,768.8351087438971,147.25754771415887,0.7094385264092321,145.62545938748335,0.4336040834442965,139.59425654682644,0
BNA,202,BNA,2000,2,5693,773.16933075707,141.59446337607588,0.6973915334621464,141.6766432460917,0.552127173722115,128.4499982434569,0
BNA,203,BNA,2000,3,5673,750.5059051648158,139.639502908514,0.7114665961572361,140.5370156883483,0.5334073682355015,132.6628697338269,0
BNA,204,BNA,2000,4,4881,791.1823396844909,143.77757426756813,0.7204527760704774,140.99641466912516,0.6011759885269411,133.8893669330055,0
BNA,205,BNA,2001,1,4072,786.5147347740668,152.40703831041256,0.7139317288801572,151.31800343811395,0.49053045186640476,138.75295677799608,0
BNA,206,BNA,2001,2,4939,812.0044543429844,142.8332395221705,0.7018687993520956,144.61903624215424,0.5946790848349868,137.75729094958493,0
BNA,207,BNA,2001,3,4183,817.5923978006216,135.32435333492705,0.7300693282333254,136.2859144154913,0.5406885010757829,131.10290700454217,0
BNA,208,BNA,2001,4,3797,838.0977087174085,130.10124835396368,0.7431182512509875,127.84414011061365,0.5658124835396365,122.78816697392678,0
BNA,209,BNA,2002,1,3938,770.1576942610462,139.48313357034027,0.7254443880142205,140.87378364652108,0.5732478415439307,134.0669349923819,0
BNA,210,BNA,2002,2,4236,812.4844192634561,146.7809301227573,0.7474504249291785,147.94303824362606,0.5003328611898017,139.35305240793198,0
BNA,211,BNA,2002,3,4040,821.0752475247525,139.84221287128713,0.7476311881188119,139.17474504950496,0.5187450495049505,123.43360396039604,0
BNA,212,BNA,2002,4,4910,769.7050916496945,140.88317922606925,0.7619572301425662,138.67241547861505,0.4972647657841141,127.27571283095723,0
BNA,213,BNA,2003,1,3536,829.7692307692307,150.23294966063347,0.7394400452488689,149.1999802036199,0.6107098416289592,140.70029977375566,0
BNA,214,BNA,2003,2,4275,822.6500584795322,143.59607719298248,0.7448514619883041,142.37200935672513,0.5971438596491228,133.1692210526316,0
BNA,215,BNA,2003,3,4309,793.563239730796,138.7545462984451,0.7383267579484799,138.89543977721047,0.5920608029705267,128.38422371779996,0
BNA,216,BNA,2003,4,4029,803.6535120377265,148.79939190866216,0.7515984115165052,146.11361379995034,0.5535194837428643,137.56144700918338,0
BNA,217,BNA,2004,1,3606,840.9547975596229,153.73720465890185,0.7501552967276761,150.80799500831947,0.5558319467554076,141.61629783693846,0
BNA,218,BNA,2004,2,5473,779.7812899689384,143.10441439795358,0.7531993422254706,141.45920701626167,0.4921158414032524,133.82189841037822,0
BNA,219,BNA,2004,3,4705,821.7130712008502,139.95473963868227,0.7425100956429329,138.98687991498406,0.6179192348565354,125.34302444208288,0
BNA,220,BNA,2004,4,4207,838.0282861896839,146.49083432374616,0.7442619443784169,144.04118136439266,0.5290159258378893,128.5671999049204,0
BNA,221,BNA,2005,1,3808,827.0044642857143,147.99027573529415,0.7390178571428572,144.78975577731092,0.6350183823529412,143.31624212184877,0
BNA,222,BNA,2005,2,5146,820.3326855810338,145.4790439176059,0.7518208317139526,144.0147046249514,0.562271667314419,130.4163525068014,0
BNA,223,BNA,2005,3,5821,874.2762411956709,143.34699536162168,0.7643480501632021,140.07312489263015,0.5789331729943309,130.53961175055832,0
BNA,224,BNA,2005,4,5640,888.9054964539007,150.1357659574468,0.7798599290780142,146.53171276595745,0.48164716312056743,135.88501418439716,0
BNA,225,BNA,2006,1,4862,814.4438502673797,152.96797819827228,0.7810324969148499,150.0751727684081,0.6551727684080626,144.10075894693543,0
BNA,226,BNA,2006,2,5932,817.8583951449764,157.9602157788267,0.778246797033041,154.99112778152394,0.6396139581928524,149.77682906271073,2
BNA,227,BNA,2006,3,6114,880.5564278704612,156.06978246647037,0.7821360811252863,153.7343915603533,0.5498331697742885,146.94765129211646,2
BNA,228,BNA,2006,4,5845,816.1161676646707,144.98656287425152,0.7762497861420018,142.39049786142002,0.5776920444824637,135.55270487596235,0
BNA,229,BNA,2007,1,4972,806.3521721641191,147.32987530168947,0.7796641190667739,145.8106737731295,0.5976045856798069,138.80099155269505,0
BNA,230,BNA,2007,2,5465,857.471912168344,156.03901006404394,0.7877383348581884,152.60501372369623,0.6826678865507777,151.02758279963405,0
BNA,231,BNA,2007,3,4959,841.2187941117161,157.81934664246828,0.8035733010687639,153.08682193990725,0.7554648114539222,151.19391409558378,0
BNA,232,BNA,2007,4,5394,816.7840192806823,157.15390248424174,0.814358546533185,152.70022617723396,0.7153058954393771,149.84286058583612,0
BNA,233,BNA,2008,1,4243,840.0695262785765,161.32415979259954,0.8223191138345509,156.66149186896067,0.7659580485505537,155.852724487391,0
BNA,234,BNA,2008,2,6149,798.3919336477476,159.77819645470808,0.827163766466092,155.0132493088307,0.7837664660920474,152.87123922589038,2
BNA,235,BNA,2008,3,4969,818.8798551016301,173.26820285771785,0.8096538538941436,170.52303481585832,0.6412920104648823,163.96020124773597,0
BNA,236,BNA,2008,4,4967,824.5753976243205,167.2786732434065,0.8184397020334205,165.5543990336219,0.7105999597342461,160.38331789812764,0
BNA,237,BNA,2009,1,3975,848.6870440251572,158.72644528301888,0.8075874213836478,155.14920503144654,0.5759094339622641,151.38789685534593,0
BNA,238,BNA,2009,2,4882,856.4770585825481,155.47347398607127,0.8022531749283082,152.84652806226956,0.7304485866448177,151.1635968865219,0
BNA,239,BNA,2009,3,4948,818.4462409054163,157.4501576394503,0.7982780921584479,155.84905214227973,0.391323767178658,146.54299110751822,0
BNA,240,BNA,2009,4,4937,812.8357302005267,162.3322685841604,0.8026372290864897,159.64207008304638,0.6010087097427588,154.47020660320035,0
BNA,241,BNA,2010,1,3969,839.1917359536407,178.86948853615522,0.7823759133282944,174.99971529352482,0.6723658352229781,173.59311665406904,0
BNA,242,BNA,2010,2,5112,811.9209702660407,181.81366588419408,0.7960876369327073,178.56368348982787,0.6518172926447574,175.1049726134585,0
BNA,243,BNA,2010,3,4448,845.5609262589928,187.46925809352518,0.7720660971223021,184.12936375899278,0.532619154676259,177.99028552158273,0
BNA,244,BNA,2010,4,5061,817.4621616281368,179.72901798063623,0.784121715076072,177.67831851412765,0.5209148389646315,173.4095257854179,0
BNA,245,BNA,2011,1,4000,838.409,200.65268250000003,0.776945,197.0875275,0.5477500000000001,194.16974999999996,0
BNA,246,BNA,2011,2,4783,855.593351453063,212.81384277650014,0.761231444699979,208.1678862638511,0.5273280367969894,200.22302320719217,0
BNA,247,BNA,2011,3,4554,836.9543258673693,208.136534914361,0.7485419411506369,206.2791809398331,0.5175933245498464,194.22913482652612,0
BNA,248,BNA,2011,4,4654,843.199828104856,200.62074344649764,0.7710872367855608,197.50712290502793,0.46422432316287066,186.4391233347658,0
BNA,249,BNA,2012,1,4158,813.7174122174122,209.54838143338145,0.7647667147667147,204.756038961039,0.5876382876382875,201.4094155844156,0
BNA,250,BNA,2012,2,4885,835.9168884339816,221.45075946775847,0.7495864892528147,218.57482702149437,0.4223111566018423,205.33188945752303,0
BNA,251,BNA,2012,3,4699,835.6145988508193,204.54044903170887,0.7303468823153861,204.73421153436902,0.5713407107895296,192.7948861459885,0
BNA,252,BNA,2012,4,4936,811.1673419773095,210.55400121555917,0.7489363857374393,211.06769043760133,0.29288695299837925,199.4362581037277,0
BNA,253,BNA,2013,1,4659,803.8422408242112,205.05366602275166,0.7467332045503327,203.9260742648637,0.4539622236531444,189.55791156900622,0
BNA,254,BNA,2013,2,5504,822.8697311046511,210.12685319767442,0.7513880813953489,207.50817405523256,0.4825981104651163,198.71867187499996,0
BNA,255,BNA,2013,3,5117,826.8856752003127,214.61271057260115,0.7343384795778776,212.48624975571622,0.4983662302130154,203.3019151846785,0
BNA,256,BNA,2013,4,5292,836.165910808768,209.5437037037037,0.7296296296296296,208.53979780801208,0.4071844293272865,196.20866402116403,0
BNA,257,BNA,2014,1,4904,852.3831566068516,216.62627446982054,0.7125040783034258,217.11768760195756,0.3917597879282218,201.3514539151713,0
BNA,258,BNA,2014,2,5799,842.4742196930505,229.58197965166414,0.7344973271253663,226.8651715813071,0.265919986204518,211.02061562338335,0
BNA,259,BNA,2014,3,5461,823.1748763962644,227.78227980223403,0.7541567478483796,224.52033693462738,0.5996008057132395,215.8652609412196,0
BNA,260,BNA,2014,4,5722,832.0064662705348,220.01983047885355,0.7606641034603286,216.39762495630902,0.3241821041593848,204.98719853198182,0
BNA,261,BNA,2015,1,4932,842.1232765612327,224.18689983779402,0.7451622060016221,219.57222627737227,0.4325283860502839,208.2343227899432,0
BNA,262,BNA,2015,2,6211,854.0391241345999,229.13048784414747,0.7436596361294477,225.54164868781194,0.37874738367412647,214.79563999355977,2
BNA,263,BNA,2015,3,5983,842.4517800434564,223.68215778037776,0.7563663713855925,221.85051144910582,0.3709409994985793,210.75978438910246,2
BNA,264,BNA,2015,4,6407,850.7565163102856,212.74023411893245,0.7495380053066959,211.6333947245201,0.48099422506633377,201.85530357421572,2
BNA,265,BNA,2016,1,5485,860.4896991795807,212.1608933454877,0.7723575022789426,209.59483682771193,0.6491311577028258,206.29987237921605,0
BNA,266,BNA,2016,2,7565,867.6820885657634,200.2456338400529,0.7225867019167218,200.63060541969597,0.5385662392597489,189.42433840052874,2
